weight_mode,shift_strength,seed,global_ess,q10_local_ess,median_local_ess,worst_group_noise,false_alarm_005,false_alarm_010
oracle,0.4,27,311.81421913566106,1.8072916623803064,10.137778492585202,0.030546317598413184,False,False
oracle,0.4,28,302.30618531537243,1.8377061589619923,10.960409619521432,0.049188350519931916,False,False
oracle,0.4,29,309.2792141107171,2.1846610338054036,12.01711395194478,0.04202849229704971,False,False
oracle,0.4,30,320.9915459111681,3.4292113049146695,14.238650958376185,0.025350711087097504,False,False
oracle,0.4,31,326.8431069839537,2.9722064643075896,12.523537679747234,0.0510099824208525,True,False
oracle,0.4,32,317.71287007249975,2.684019628015013,12.588694137037592,0.04366186751631271,False,False
oracle,0.4,33,321.0150409733695,3.9540583876972675,12.966117318415533,0.035145874786117276,False,False
oracle,0.4,34,315.07844783099716,5.122684966716964,15.224077679939871,0.03550669929740965,False,False
oracle,0.4,35,317.14758113754425,2.828536227356889,12.188150186533147,0.04576724315282772,False,False
oracle,0.4,36,315.8931780129404,2.073158393110479,11.260524028364179,0.03998105384347228,False,False
oracle,0.4,37,329.660659102777,1.8803259556508765,11.856703139077883,0.04356506628739383,False,False
oracle,0.4,38,303.73184710132955,1.9763961791855496,11.48203393558815,0.03863287612023391,False,False
oracle,0.4,39,297.3314391409044,2.8578797578028157,10.823776236157556,0.04096908375546071,False,False
oracle,0.4,40,327.2307450715626,2.9809741604079356,13.553004667693404,0.03571407605366725,False,False
oracle,0.4,41,310.33534337560417,2.4141388458569395,11.146483365238748,0.03646064237444043,False,False
oracle,0.4,42,303.72533043712326,1.7729429060857211,12.353660957662344,0.04272922937747496,False,False
oracle,0.4,43,315.87307589760235,1.9905046861831843,10.389076169519479,0.04416655319000373,False,False
oracle,0.4,44,317.86472011974274,3.6888502815926563,11.419577337735218,0.02694215197388484,False,False
oracle,0.4,45,290.22820700976956,1.981691557463085,10.458394222191954,0.03567674023716356,False,False
oracle,0.4,46,320.6950350703409,2.9414738677964203,10.99819548289063,0.04796517421540718,False,False
oracle,0.4,47,315.1499612297075,4.112100004203019,14.339803861151736,0.0347409919024967,False,False
oracle,0.4,48,281.8159023778961,2.1853708227081388,10.840016754672853,0.046599259161487126,False,False
oracle,0.4,49,301.3683518714536,1.9755792993474386,12.274481952870051,0.06301039603314806,True,False
oracle,0.4,50,308.6247601235057,5.357915805975267,16.37780206063566,0.04114848902937253,False,False
oracle,0.4,51,299.52956657391366,2.9129067743583548,11.6791673851552,0.04840960878779595,False,False
oracle,0.4,52,311.5926006987201,2.657650916444504,13.229929693659908,0.038874808969824516,False,False
oracle,0.4,53,293.6109980034242,1.6500572233298658,9.883151292624959,0.05856896867332868,True,False
oracle,0.4,54,305.40560301426154,1.7380982608799818,10.63565554419624,0.060785268933668785,True,False
oracle,0.4,55,283.06572871946486,2.685711994936611,11.254356029299302,0.03741562647161519,False,False
oracle,0.4,56,289.0804572875263,2.6196519895371786,12.516399413645317,0.032063613747827784,False,False
oracle,0.4,57,301.4471766842746,1.8879146781364553,10.246494437023708,0.03904705376075093,False,False
oracle,0.4,58,308.11998119418894,2.610020704707741,11.073608912655338,0.05639133068713331,True,False
oracle,0.4,59,320.86265230737035,1.9216303956266712,13.746976897785045,0.031104163789872696,False,False
oracle,0.4,60,309.05847448905075,3.454230739061626,14.013422927637318,0.050187774638366434,True,False
oracle,0.4,61,303.2286523943664,3.9829581301162738,13.668519585215375,0.03270661457658901,False,False
oracle,0.4,62,322.59380066101846,4.7190902457615325,15.077457579380551,0.03560185443394935,False,False
oracle,0.4,63,302.0900181226156,1.9690349700320537,12.68620521106987,0.035137499787119636,False,False
oracle,0.4,64,317.1030503009271,1.9919613566651104,12.462910589966725,0.0366905318989757,False,False
oracle,0.4,65,332.3435019630926,3.4402699050726047,12.645039326787025,0.049249239583360284,False,False
oracle,0.4,66,298.4579467052021,1.810107323794243,11.214148413118494,0.036596323866740776,False,False
