weight_mode,shift_strength,seed,group,bin,n_active,global_ess,bin_group_ess,target_mass_est,abs_theta_hat,abs_normalized_gap
logistic,1.2,28,x2>1.5,"[0.00, 0.14]",10,42.25307316238869,2.3757947682018687,0.08237619490449286,0.007210331902424636,0.08752931488015818
logistic,1.2,28,x2>1.5,"[0.14, 0.29]",10,42.25307316238869,7.9812766072199715,0.016659498179388766,0.0001763500912393634,0.010585558420813976
logistic,1.2,28,x2>1.5,"[0.29, 0.43]",9,42.25307316238869,2.400528883443094,0.0813136601348053,0.026034826645060773,0.3201777733519695
logistic,1.2,28,x2>1.5,"[0.43, 0.57]",1,42.25307316238869,1.0,0.03056224792551495,0.01670484635311134,0.5465843479126178
logistic,1.2,28,x2>1.5,"[0.57, 0.71]",3,42.25307316238869,1.878186497134957,0.07148405974709382,0.0024742545649343926,0.034612675520782565
logistic,1.2,28,x2>1.5,"[0.71, 0.86]",4,42.25307316238869,1.676067149568553,0.06602481031823089,0.03941094760140256,0.5969111825001387
logistic,1.2,28,x2>1.5,"[0.86, 1.00]",3,42.25307316238869,2.3233676022568837,0.00966312054833811,0.0006353318686001822,0.06574810543054317
logistic,1.2,28,x2<-0.5,"[0.00, 0.14]",13,42.25307316238869,2.132562909170495,0.001424589882362888,5.042956192762522e-06,0.003539935426466767
logistic,1.2,28,x2<-0.5,"[0.14, 0.29]",22,42.25307316238869,8.632867127321207,0.006943440270093896,0.0012425669450402933,0.17895551725160735
logistic,1.2,28,x2<-0.5,"[0.29, 0.43]",20,42.25307316238869,6.265166475604834,0.0038839257202300807,0.0012251370699893857,0.31543782199748394
logistic,1.2,28,x2<-0.5,"[0.43, 0.57]",19,42.25307316238869,4.706849215014657,0.0043595760743832855,0.0007754696894036801,0.17787731563174514
logistic,1.2,28,x2<-0.5,"[0.57, 0.71]",25,42.25307316238869,5.990274892633133,0.006654099943006042,0.0020166068337494065,0.3030623000889867
logistic,1.2,28,x2<-0.5,"[0.71, 0.86]",30,42.25307316238869,7.441842255814974,0.01064032342697834,0.0004992781546362206,0.046923212255964894
logistic,1.2,28,x2<-0.5,"[0.86, 1.00]",23,42.25307316238869,3.4872997365854217,0.00473515389739495,0.00040129572846371044,0.08474819132794897
logistic,1.2,28,x2<0,"[0.00, 0.14]",23,42.25307316238869,4.772881215053966,0.004134211059698092,3.5716433072165506e-05,0.008639237948043648
logistic,1.2,28,x2<0,"[0.14, 0.29]",38,42.25307316238869,13.974813713241971,0.017716831439197056,0.00012710239844366988,0.007174104403480777
logistic,1.2,28,x2<0,"[0.29, 0.43]",33,42.25307316238869,9.777580290599099,0.008471869758684688,0.0008460137071926634,0.0998615100669362
logistic,1.2,28,x2<0,"[0.43, 0.57]",38,42.25307316238869,1.7646362222164682,0.06544584606133831,0.02379344568214502,0.36355929541876353
logistic,1.2,28,x2<0,"[0.57, 0.71]",42,42.25307316238869,6.9242594135735,0.023353079283162718,0.0006861614023975843,0.02938205253695591
logistic,1.2,28,x2<0,"[0.71, 0.86]",40,42.25307316238869,12.277143751226639,0.022863974785264866,0.001819874786500041,0.07959573099568389
logistic,1.2,28,x2<0,"[0.86, 1.00]",37,42.25307316238869,4.391237686710147,0.030084559934870164,0.0014417828045925768,0.04792434417235557
logistic,1.2,28,x0>1 & x1>1,"[0.00, 0.14]",2,42.25307316238869,1.5325611978682023,0.06292082096948648,0.007249429131778122,0.11521510717881032
logistic,1.2,28,x0>1 & x1>1,"[0.14, 0.29]",3,42.25307316238869,2.348241704619051,0.053692270596011824,0.013869035589640403,0.25830599890239275
logistic,1.2,28,x0>1 & x1>1,"[0.43, 0.57]",1,42.25307316238869,1.0,0.0488351319927344,0.022114585051213716,0.4528417176082146
logistic,1.2,28,x0>1 & x1>1,"[0.57, 0.71]",4,42.25307316238869,1.8402713932386827,0.04722832391434717,0.011498293988226596,0.24346182619310797
logistic,1.2,28,x0>1 & x1>1,"[0.71, 0.86]",2,42.25307316238869,1.4553379668200888,0.0033318736694728963,0.0006927109051887625,0.20790431268012322
logistic,1.2,28,x0>1 & x1>1,"[0.86, 1.00]",2,42.25307316238869,1.2768102151645337,0.012886065869477666,0.0006655317432016389,0.05164739571741892
logistic,1.2,28,x0>1.5 & x1>1,"[0.00, 0.14]",1,42.25307316238869,1.0,0.014085688976752088,0.0009147148490411722,0.06493930474759704
logistic,1.2,28,x0>1.5 & x1>1,"[0.43, 0.57]",1,42.25307316238869,1.0,0.0488351319927344,0.022114585051213716,0.4528417176082146
logistic,1.2,28,x0>1.5 & x1>1,"[0.57, 0.71]",1,42.25307316238869,1.0,0.03376874888849792,0.013496317075207917,0.39966885121423434
logistic,1.2,28,x0>1.5 & x1>1,"[0.86, 1.00]",1,42.25307316238869,1.0,0.011292045600883243,0.0005733405941646835,0.05077384686790831
logistic,1.2,28,x0>1.5 & x1>1.5,"[0.43, 0.57]",1,42.25307316238869,1.0,0.0488351319927344,0.022114585051213716,0.4528417176082146
logistic,1.2,28,x0>1 & x2>1,"[0.00, 0.14]",7,42.25307316238869,3.104270915098706,0.12753397926879784,0.00951594883623416,0.07461500763006701
logistic,1.2,28,x0>1 & x2>1,"[0.14, 0.29]",6,42.25307316238869,3.38933530387028,0.06672736749276692,0.008558359301394414,0.12825860846858853
logistic,1.2,28,x0>1.5 & x2>1,"[0.00, 0.14]",3,42.25307316238869,1.9317239303661575,0.0741639957642297,0.00299620715213043,0.040399753563110215
